month,year,sector,area,brand,Sub Model,sub_segment,exclusion_reason,registrations
2025-09,2025,G75,G,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,OX10 6,OX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,ST19 5,ST,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,WV10 7,WV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,WV5,WV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,B95 5,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CV37 7,CV,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2025-09,2025,SA3,SA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SK15 2,SK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,CR3,CR,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-09,2025,CR6,CR,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,SP11 8,SP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CF64 1,CF,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,CF64 3,CF,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,WD3,WD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,WD5,WD,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,SS17 9,SS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,ME20 6,ME,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,ME20 7,ME,Maserati,Maserati GranCabrio,GT,non_primary_brand,1
2025-09,2025,TQ5,TQ,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,EX39 4,EX,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,E14 9,E,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,M17 1,M,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,WA14 2,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,TN17 2,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,CB10 2,CB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SW12 9,SW,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,SW18 3,SW,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,WA3,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,GU10 2,GU,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-09,2025,GU6,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,TN6,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,AL6,AL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,RG31 7,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-09,2025,OX29 0,OX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SO23 9,SO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,SL5,SL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,CH49 3,CH,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-09,2025,CH60 6,CH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-09,2025,RG41 1,RG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,AB12 3,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,AB15 8,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,IM7,IM,Porsche,Porsche 911 GT3,Core Supercar,offshore_island_no_gb_drive_time,1
2025-10,2025,TN23 1,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,TN27 0,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,HP18 9,HP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,N2 8,N,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,N20 8,N,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,CM12 9,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,RG25 2,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BA2,BA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,MK40 4,MK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BT9,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,DA14 6,DA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,B18 5,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BB1,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BB2,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BB3,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LS29 8,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LS29 9,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,CM13 2,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,CM4,CM,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,NR10 4,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BR6,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BR7,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,B61 0,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BL0,BL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,CF10 4,CF,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SA14 8,SA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LE7,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,CM1,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,CM3,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,CW5,CW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SK10 4,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SK10 5,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,WA16 9,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,PR26 9,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,EH14 1,EH,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,EH4,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,PL14 3,PL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,GL7,GL,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,GL7,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,CV2,CV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,DL3,DL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,DE6,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,DY9,DY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,EX3,EX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,G62 7,G,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,HU14 3,HU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,DE13 8,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,KT11 2,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,IG10 3,IG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,IG7,IG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,FK1,FK,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,CB8,CB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,NG15 9,NG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,LS29 0,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,GU51 5,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,RG27 0,RG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,WD25 8,WD,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,CV13 0,CV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,RH13 8,RH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,PO38 3,PO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SW7,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,NN15 6,NN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,HD4,HD,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-10,2025,HD8,HD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-10,2025,SW16 2,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LS27 7,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LS27 8,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LE5,LE,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,WS13 6,WS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BT17 9,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LU2,LU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LU3,LU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,M20 5,M,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,M23,M,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SW19 5,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,EX17 5,EX,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,TS7,TS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,MK14 5,MK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,2
2025-10,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,NE2,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,E7 0,E,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,S18 1,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,DN39 6,DN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,NE12 8,NE,Ferrari,Ferrari Daytona SP3,Hypercar,non_fit_product_or_hypercar,1
2025-10,2025,B79 0,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,OL3,OL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,OX2,OX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-10,2025,PL9,PL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BH14 8,BH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LD3,LD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,IG1,IG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,IG2,IG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,CF37 3,CF,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,BB7,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,NG2,NG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,JE3,JE,Aston Martin,Aston Martin DB12,GT,offshore_island_no_gb_drive_time,2
2025-10,2025,GY7,GY,Aston Martin,Aston Martin DB12,GT,offshore_island_no_gb_drive_time,1
2025-10,2025,B69 2,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,EH46 7,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,L31,L,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,TN14 7,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,TN15 0,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,TN16 1,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,WV15 6,WV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,B36 9,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,KA10 6,KA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,LA23 3,LA,Maserati,Maserati GranCabrio,GT,non_primary_brand,1
2025-10,2025,NR14 8,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,NN13 5,NN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,NN7,NN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,RG9,RG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,AL4,AL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,M34,M,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,SK14 1,SK,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-10,2025,TQ12 4,TQ,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,GL3,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,TN10 4,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,TQ1,TQ,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,TN4,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,B74 3,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,WA3,WA,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-10,2025,CV34 6,CV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,NR34 7,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,RG14 6,RG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-10,2025,L40 5,L,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,EH27 8,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,OX18 3,OX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,OX7,OX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SW1Y 6,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2025-10,2025,WN3,WN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SN15 5,SN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SO32 2,SO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SL4,SL,Maserati,Maserati GranTurismo,GT,non_primary_brand,1
2025-10,2025,SL5,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,SL6,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,RG10 9,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,HP10 0,HP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,HP13 5,HP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,HP27 9,HP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,FY5,FY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-10,2025,FY6,FY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,AB22 8,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,PA34 4,PA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,TN30 7,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,N20 8,N,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,MK41 0,MK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BT9,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,B32,B,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,B32 1,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,LE2,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BL1,BL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BL3,BL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,RG42 2,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,CM4,CM,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-11,2025,CF35 5,CF,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BN41 1,BN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,NR13 5,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BR2,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BR5,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BR6,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,EN10 6,EN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-11,2025,BB11 5,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,HX2,HX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,W1T 4,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,CT4,CT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,CT5,CT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,LE12 8,LE,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,CW4,CW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-11,2025,PR7,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,EC3V 0,EC,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,CO5,CO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BT71 5,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,PL12 6,PL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,DL5,DL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,DE22 1,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,DD5,DD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,EX9,EX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BH22 8,BH,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,G62 8,G,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,SG11 2,SG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,SG14 1,SG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,G77 5,G,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,DE13 9,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BN21 3,BN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,KT12 5,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,NG10 2,NG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,PR4,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,G41 4,G,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,DA12 3,DA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,WA7,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,LE17 5,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,HG2,HG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,RM2,RM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,WD25 8,WD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,HA6,HA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,LE67 1,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,TW4,TW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,W4 3,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,PE19 5,PE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BB6,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,LE5,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,CM9,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,MK14 5,MK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,2
2025-11,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-11,2025,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-11,2025,NP16 5,NP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,SA10 8,SA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,NE3,NE,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,SG4,SG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,NR11 7,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,NR11 8,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,LE67 8,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,NN1,NN,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,NE20 9,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,OX2,OX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,BB9,BB,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,IG8,IG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,TS14 6,TS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,KT20 5,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,RH6,RH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,SS4,SS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,S25 1,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,S66 1,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,GU25 4,GU,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,TW18 3,TW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,NG12 4,NG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2025-11,2025,B69 2,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,TA5,TA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,LS24 8,LS,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,BR8,BR,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,S11 8,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,SY5,SY,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2025-11,2025,WV16 5,WV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2025-11,2025,SL0,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
