sector,area,brand,Model Group,Model,Sub Model,sub_segment,year,treatment_class,original_registrations,cleaned_registrations,redistributed_in
EN3,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
EN3,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
EN4,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
EN4,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2022,keep,4,4.001822323462415,0.0018223234624145782
EN4,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2023,keep,1,1.0,0.0
EN5,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2023,dealer,1,1.0,0.0
EN6,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
EN6,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2023,keep,1,1.0,0.0
EN6,EN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2025,keep,1,1.0,0.0
EX15 2,EX,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2023,keep,2,2.0,0.0
EX2,EX,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2025,keep,1,1.0,0.0
EX33 2,EX,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2025,keep,1,1.0,0.0
FK10 4,FK,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2024,keep,1,1.0,0.0
FK14 7,FK,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2025,keep,1,1.0,0.0
FK17 8,FK,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2023,keep,1,1.0,0.0
FY6,FY,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2024,keep,1,1.0,0.0
FY8,FY,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2023,keep,1,1.0,0.0
G11,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2025,keep,1,1.0,0.0
G12 0,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2024,keep,1,1.0,0.0
G12 0,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2024,keep,1,1.0,0.0
G14,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2025,keep,1,1.0,0.0
G2 5,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2024,keep,1,1.0,0.0
G3 6,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2025,keep,1,1.0,0.0
G41 4,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2024,keep,1,1.0,0.0
G46 6,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2022,keep,3,3.001366742596811,0.0013667425968109336
G46 6,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
G46 7,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
G52 4,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2025,keep,1,1.0,0.0
G61 2,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
G61 2,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2024,keep,1,1.0,0.0
G61 4,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
G63 9,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2024,keep,1,1.0,0.0
G65 9,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2025,keep,1,1.0,0.0
G71 7,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2024,keep,1,1.0,0.0
G71 8,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
G71 8,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2023,keep,1,1.0,0.0
G71 8,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2024,keep,1,1.0,0.0
G71 8,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2025,keep,2,2.0,0.0
G71 8,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,2025,keep,2,2.0,0.0
G74 4,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2025,keep,1,1.0,0.0
G74 5,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2023,keep,1,1.0,0.0
G76 9,G,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,2022,keep,1,1.0004555808656037,0.00045558086560364456
