month,year,sector,area,brand,Model Group,Model,Sub Model,sub_segment,treatment_class,original_registrations,cleaned_registrations
2023-11,2023,SK10 4,SK,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-11,2023,SK10 4,SK,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,SK9,SK,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,dealer,1,0.5
2023-11,2023,SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,dealer,1,0.8
2023-11,2023,SK9,SK,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,dealer,1,0.8
2023-11,2023,SK9,SK,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,dealer,1,0.8000000000000002
2023-11,2023,WA16 8,WA,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.5
2023-11,2023,WA16 8,WA,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,keep,1,1.0
2023-11,2023,CW8,CW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,WA4,WA,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,PO18 0,PO,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,factory_hold,2,0.08695652173913043
2023-11,2023,PO18 0,PO,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,factory_hold,3,0.13043478260869565
2023-11,2023,RH20 1,RH,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,SL9,SL,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,EH10 6,EH,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-11,2023,EH15 3,EH,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.5
2023-11,2023,FK10 4,FK,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,GL54 2,GL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,GL56 9,GL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,GL7,GL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,GL7,GL,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,NN11 3,NN,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,DE6,DE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,DN11 9,DN,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,DY9,DY,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,keep,1,1.0
2023-11,2023,CB7,CB,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,GU30 7,GU,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,SG11 1,SG,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,SG12 0,SG,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,SG13 8,SG,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,LN11 0,LN,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,BN20 7,BN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-11,2023,KT10 0,KT,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,KT11 1,KT,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,KT12 5,KT,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.099236641221374
2023-11,2023,CM16 7,CM,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,EN9,EN,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0043478260869565
2023-11,2023,IG7,IG,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,IG7,IG,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,RM4,RM,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-11,2023,NG10 3,NG,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0105263157894737
2023-11,2023,EX2,EX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,dealer,2,1.0
2023-11,2023,EX2,EX,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,dealer,1,1.0
2023-11,2023,FY8,FY,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,NG5,NG,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.099236641221374
2023-11,2023,SW6,SW,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,LE16 8,LE,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-11,2023,N6 4,N,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-11,2023,HG1,HG,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,keep,1,1.0
2023-11,2023,TN37 6,TN,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,RM13 9,RM,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-11,2023,WD7,WD,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,HA4,HA,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,TW5,TW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,PE28 0,PE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,PE28 9,PE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,PO38 3,PO,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,SW7,SW,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,dealer,1,1.0
2023-11,2023,SW7,SW,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,dealer,1,1.0
2023-11,2023,W14 8,W,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,W8 5,W,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0043478260869565
2023-11,2023,PE33 9,PE,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-11,2023,HD9,HD,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,SW4,SW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,LS17 8,LS,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-11,2023,LS17 8,LS,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.099236641221374
2023-11,2023,LS21 1,LS,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,WR14 2,WR,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,ME8,ME,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,BA11 6,BA,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,BN45 7,BN,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,TS7,TS,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,TS8,TS,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,MK10 9,MK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,MK15 8,MK,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,RH4,RH,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-11,2023,RH5,RH,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,dealer,1,0.8000000000000002
2023-11,2023,ST5,ST,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.099236641221374
2023-11,2023,KA11 4,KA,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-11,2023,S21 4,S,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,DN37 0,DN,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,G33 6,G,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,ML1,ML,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,NN4,NN,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,NE61 6,NE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,NG3,NG,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-11,2023,SA61 1,SA,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,PH1,PH,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-11,2023,BH13 7,BH,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-11,2023,BH14 8,BH,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,B96 6,B,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,PA2,PA,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2023-11,2023,BB7,BB,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-11,2023,TW1,TW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-11,2023,TW1,TW,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,SS5,SS,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,SS6,SS,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,KT16 9,KT,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,NG12 4,NG,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,NG12 5,NG,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0043478260869565
2023-11,2023,NG13 9,NG,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,GU11,GU,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,2,2.0
2023-11,2023,GU11,GU,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,M28 2,M,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,DY4,DY,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,PR8,PR,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,TN16 1,TN,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,S4 8,S,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,B36 0,B,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,HP9,HP,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,DE15 0,DE,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,BS10 7,BS,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,2,1.0
2023-11,2023,BS10 7,BS,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,dealer,1,0.8000000000000002
2023-11,2023,BS10 7,BS,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,2,1.0
2023-11,2023,PL8,PL,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,ML3,ML,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,dealer,1,0.8
2023-11,2023,NN12 8,NN,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,NN7,NN,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,OX17 3,OX,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-11,2023,PR26 7,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,PR26 7,PR,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,SG1,SG,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,FK17 8,FK,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-11,2023,ST4,ST,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,B95 5,B,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2023-11,2023,CV35 0,CV,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,factory_hold,1,0.02631578947368421
2023-11,2023,IP17 2,IP,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-11,2023,ME12 4,ME,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,SA4,SA,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-11,2023,SA6,SA,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,SA7,SA,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0105263157894737
2023-11,2023,SN5,SN,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,dealer,1,1.0
2023-11,2023,TF5,TF,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-11,2023,SP11 0,SP,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,E14 0,E,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,WS9,WS,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-11,2023,SW11 6,SW,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.099236641221374
2023-11,2023,SW18 2,SW,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,GU27 2,GU,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,GU27 2,GU,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-11,2023,GU5,GU,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-11,2023,AL10 9,AL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,dealer,1,1.0
2023-11,2023,RG17 9,RG,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0105263157894737
2023-11,2023,PL19 0,PL,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,L39 6,L,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,LN1,LN,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,OX7,OX,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-11,2023,NW8,NW,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0107758620689655
2023-11,2023,SW1H 0,SW,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0105263157894737
2023-11,2023,SW1P 2,SW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,finance,10,0.2272727272727273
2023-11,2023,SW1P 2,SW,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,finance,5,0.6666666666666666
2023-11,2023,W1K,W,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,W1K 2,W,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,keep,1,1.0
2023-11,2023,W1S 1,W,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.099236641221374
2023-11,2023,W2 1,W,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-11,2023,W2 2,W,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-11,2023,SN14 6,SN,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,SL4,SL,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-11,2023,SL5,SL,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,dealer,1,0.19999999999999993
2023-11,2023,SL7,SL,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,keep,1,1.0
2023-11,2023,FY6,FY,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-11,2023,PR3,PR,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-12,2023,AB43 9,AB,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0105263157894737
2023-12,2023,EN5,EN,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-12,2023,NW11 6,NW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-12,2023,SS11 8,SS,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,keep,1,1.0
2023-12,2023,SS14 3,SS,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,keep,1,1.0
2023-12,2023,RG20 9,RG,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2023-12,2023,BT12 6,BT,Ferrari,Ferrari,Ferrari Purosangue,Ferrari Purosangue,SUV,dealer,1,1.0
2023-12,2023,DA5,DA,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,keep,1,1.0
2023-12,2023,B15 2,B,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0043478260869565
2023-12,2023,B15 3,B,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,keep,1,1.0018214936247722
2023-12,2023,BB3,BB,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0046189376443417
2023-12,2023,BD18 1,BD,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-12,2023,BD4,BD,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-12,2023,BD7,BD,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Spectre,Rolls-Royce Spectre,Upper GT,keep,1,1.0
2023-12,2023,CO9,CO,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-12,2023,CO9,CO,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0
2023-12,2023,NW9,NW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-12,2023,CM13 2,CM,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2023-12,2023,CM15 8,CM,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2023-12,2023,BS5,BS,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-12,2023,BR1,BR,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2023-12,2023,BB12 0,BB,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0
2023-12,2023,HD6,HD,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB12,GT,keep,1,1.0
2023-12,2023,WS15 2,WS,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.135646687697161
2023-12,2023,CM2,CM,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,keep,1,1.0
2023-12,2023,GL51 9,GL,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,dealer,2,1.6000000000000003
2023-12,2023,SK10 4,SK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,2,2.271293375394322
2023-12,2023,SK11 9,SK,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
